,Avg. $/ML,Avg. Annual Profit ($),Avg. Annual Profit ($M),Avg. Dryland Area (Ha),Avg. GPWUI,Avg. IWUI,Avg. Irrigated Area (Ha),Avg. ML,Avg. ML/Ha,Income Volatility,Total GW Used (ML),Total Rainfall (mm),Total SW Used (ML),SW Allocation Index,gw_trigger_current_rules,gw_trigger_proposed_rules,gw_trigger_norm_dist,Ecology Index,Recreation Index,names
939,22.86908302,38472979.5,38.4729795,0.877009105,0.552920417,0.593914275,0.122990895,140192.8368,0.982023256,0.984976566,6696350.385,99021.00739,7864434.929,0.900268793,0.5,0.666666667,0.573592598,0.350554661,0.527955841,worst_case_rcp45_2016-2045 (dry)
940,13.81107504,48453568.44,48.45356844,0.661693045,0.577828607,2.433595024,0.338306955,292359.3824,1.347033784,0.714132688,19535155.27,99021.00739,35403683.81,0.848230019,0.380217847,0.528245721,0.145327497,0.30841114,0.38420716,worst_case_rcp45_2016-2045 (dry)
941,16.65953464,28068824.53,28.06882453,0.838459752,0.52304257,1.068269069,0.161540248,140404.2046,1.10652133,1.38020819,9406400.783,99021.00739,12142771.8,0.885120709,0.43056965,0.592010013,0.313717394,0.322738411,0.506548103,worst_case_rcp45_2016-2045 (dry)
942,13.67038784,33341474.3,33.3414743,0.762316356,0.559696457,1016.787105,0.237683644,203246.3324,0.80185065,1.064872222,7660251.569,99021.00739,15316194.08,0.861308303,0.384995941,0.531425479,0.120554197,0.302621195,0.476655438,worst_case_rcp45_2016-2045 (dry)
943,16.27750085,42122279.72,42.12227972,0.769506409,0.553986865,670.4171736,0.230493591,215646.7389,0.811162528,0.977576682,8027532.919,99021.00739,14512616.88,0.877031849,0.373054935,0.509708409,-0.016071698,0.29968052,0.496796264,worst_case_rcp45_2016-2045 (dry)
944,17.05702441,41328943.42,41.32894342,0.757257728,0.550309198,1017.058566,0.242742272,201915.5591,0.752442893,0.996679925,6875343.114,99021.00739,15144236.43,0.878177757,0.349282863,0.477132806,0.033060077,0.291465881,0.493550021,worst_case_rcp45_2016-2045 (dry)
945,12.64616434,51385846.86,51.38584686,0.65588555,0.580706129,1017.700867,0.34411445,338612.8624,1.438202131,0.596764996,20939231.17,99021.00739,38724842.45,0.854718298,0.378450375,0.524896827,0.096687747,0.306208843,0.392105887,worst_case_rcp45_2016-2045 (dry)
946,16.13534783,42501516.45,42.50151645,0.80447197,0.557257062,0.702370228,0.19552803,219505.2177,1.23624016,0.74649585,12857109.18,99021.00739,16283722.09,0.873482993,0.5,0.666666667,0.616219917,0.359325584,0.479217303,worst_case_rcp45_2016-2045 (dry)
947,12.11580257,33118211.01,33.11821101,0.764085855,0.544010745,1.066489935,0.235914145,227789.3604,1.022987857,1.068795665,10176062.08,99021.00739,18918680.82,0.865779536,0.476904472,0.659055544,0.452400484,0.331927764,0.477432262,worst_case_rcp45_2016-2045 (dry)
948,16.95238139,41121171.69,41.12117169,0.763695626,0.550872231,877.718974,0.236304374,202140.586,0.770992994,1.000619202,7014788.663,99021.00739,14949252.83,0.879456174,0.393266694,0.539611664,0.070954492,0.304816414,0.494052664,worst_case_rcp45_2016-2045 (dry)
949,15.23880342,38176442.94,38.17644294,0.781977226,0.545650919,884.1391067,0.218022774,208767.7199,1.02673037,1.043819927,8875323.753,99021.00739,18111286.23,0.887067461,0.359346458,0.493369867,0.119589588,0.293992744,0.494752989,worst_case_rcp45_2016-2045 (dry)
950,15.16732526,48531703.98,48.53170398,0.679667524,0.575092166,1018.125829,0.320332476,266646.1353,1.448569174,0.711545847,20807271.77,99021.00739,35133734.36,0.83563036,0.361655165,0.497767404,-0.000498157,0.293956308,0.364402713,worst_case_rcp45_2016-2045 (dry)
951,13.65810092,47324027.9,47.3240279,0.693037875,0.561440049,1.431986313,0.306962125,288742.1182,1.534424342,0.735479373,24560616.22,99021.00739,32222645.55,0.855711004,0.418670929,0.575164062,0.155555899,0.325206325,0.427367205,worst_case_rcp45_2016-2045 (dry)
952,,19843187.3,19.8431873,1,0.509747867,0,0,0,0,1.790900932,0,99021.00739,0,0.931095916,0.5,0.666666667,0.81307597,0.471530513,0.637932236,worst_case_rcp45_2016-2045 (dry)
953,14.45743593,49551375.89,49.55137589,0.63073683,0.584247345,2.888322643,0.36926317,285616.4361,1.127912911,0.722949212,16344291.45,99021.00739,33867027.08,0.855097827,0.391093295,0.543806238,0.149110859,0.30343232,0.411950986,worst_case_rcp45_2016-2045 (dry)
954,25.21283743,37132195.76,37.13219576,0.898741352,0.534013157,0.372562789,0.101258648,122729.1318,0.620257004,1.035530989,2714020.208,99021.00739,4857687.909,0.903252928,0.489995602,0.666666667,0.488408725,0.355436465,0.526644221,worst_case_rcp45_2016-2045 (dry)
955,13.56327047,33299137.75,33.29913775,0.775963005,0.552586424,1.042175033,0.224036995,204591.3743,0.974642741,1.068702372,10983853.97,99021.00739,15340350.51,0.862795506,0.434493607,0.597523848,0.353880532,0.327501915,0.471462129,worst_case_rcp45_2016-2045 (dry)
956,13.07727784,39078194.44,39.07819444,0.710167685,0.57702335,1.757478295,0.289832315,249020.954,1.283175515,0.846985844,17785312.11,99021.00739,27050282.45,0.840475548,0.431017861,0.594513226,0.341600323,0.322380419,0.393625753,worst_case_rcp45_2016-2045 (dry)
957,21.58300749,32229443.56,32.22944356,0.900730454,0.530044066,0.524406267,0.099269546,124439.8847,0.861605914,1.118318551,3258656.813,99021.00739,7052675.167,0.902964241,0.42623131,0.598538665,0.378447805,0.318899167,0.539020159,worst_case_rcp45_2016-2045 (dry)
958,17.54287707,37347837.54,37.34783754,0.847574262,0.543220593,0.607625065,0.152425738,177412.1647,1.288856041,0.901972829,10474097.03,99021.00739,13209779.17,0.885084281,0.5,0.666666667,0.64864363,0.365422629,0.491890524,worst_case_rcp45_2016-2045 (dry)
959,20.78290569,30485344.52,30.48534452,0.8544654,0.552652389,0.816724184,0.1455346,122237.2566,0.942861806,1.059581085,6125528.738,99021.00739,10417093.98,0.871347186,0.5,0.666666667,0.641709716,0.352243627,0.480195869,worst_case_rcp45_2016-2045 (dry)
960,15.66258397,44396155.11,44.39615511,0.75601496,0.550708268,1016.849821,0.24398504,236211.3173,0.911360497,0.906740867,10333042.33,99021.00739,16473664.34,0.879734199,0.383253839,0.525065963,0.058549873,0.306434211,0.495326169,worst_case_rcp45_2016-2045 (dry)
961,15.96516523,38332778.72,38.33277872,0.780515934,0.544153221,1016.879249,0.219484066,200085.51,0.901873879,1.033967855,7658341.671,99021.00739,16205418.13,0.878098112,0.359312631,0.491171098,-0.068700893,0.296638428,0.491622993,worst_case_rcp45_2016-2045 (dry)
962,12.86225527,54086301.11,54.08630111,0.651597938,0.588858958,849.3413408,0.348402062,350420.0207,1.343290126,0.574604852,20574723.17,99021.00739,35846253.91,0.834608025,0.368606657,0.505277045,0.048260057,0.298568482,0.374795831,worst_case_rcp45_2016-2045 (dry)
963,17.43166617,41433382.23,41.43338223,0.747378803,0.548041625,1017.279318,0.252621197,198075.2625,0.675742331,1.009300025,5634716.646,99021.00739,14945075.26,0.879315039,0.369190177,0.509776064,0.104842107,0.297133638,0.495268206,worst_case_rcp45_2016-2045 (dry)
964,18.69609292,25035156.3,25.0351563,0.870052615,0.515461707,0.75520163,0.129947385,111588.1823,0.432875153,1.563438842,1325647.4,99021.00739,5455766.73,0.893940333,0.473031256,0.653744672,0.425900522,0.327588801,0.486962157,worst_case_rcp45_2016-2045 (dry)
965,11.25791996,45002589.23,45.00258923,0.704892947,0.555041666,1.928341044,0.295107053,333117.9989,1.767859606,0.707640554,22785220.61,99021.00739,40109968.25,0.849919507,0.379186117,0.526013125,0.160548409,0.306659772,0.39847609,worst_case_rcp45_2016-2045 (dry)
966,13.15115084,37498287.64,37.49828764,0.789213475,0.529596153,1016.65579,0.210786525,237610.9392,1.169880105,0.997888284,11256816.83,99021.00739,18471769.94,0.873904361,0.362695352,0.499661728,0.013539769,0.295714819,0.495275763,worst_case_rcp45_2016-2045 (dry)
967,16.10820224,41820430.14,41.82043014,0.806061027,0.558452794,0.702625593,0.193938973,216351.6322,1.227749214,0.8124968,11575452.59,99021.00739,17130027.92,0.874080767,0.478249104,0.665956295,0.4482451,0.337962939,0.470163717,worst_case_rcp45_2016-2045 (dry)
968,15.31930671,37238911.34,37.23891134,0.793056191,0.545748762,1.07938624,0.206943809,202570.6953,0.978803731,1.042679501,8573220.822,99021.00739,15846355.12,0.880528389,0.469022732,0.650395778,0.4260523,0.331092349,0.500007453,worst_case_rcp45_2016-2045 (dry)
969,13.09110114,32788057.23,32.78805723,0.76037294,0.554548419,1.142070308,0.23962706,208717.2097,0.871633622,1.087536863,9242057.291,99021.00739,15938184.54,0.861602281,0.5,0.666666667,0.569089023,0.359808244,0.469391325,worst_case_rcp45_2016-2045 (dry)
970,18.11659829,42900809.97,42.90080997,0.755312842,0.577071517,1.322448114,0.244687158,197336.5772,0.984266419,0.794725829,9348960.911,99021.00739,19685509.5,0.873874901,0.474029159,0.663554563,0.450625618,0.320864566,0.478199555,worst_case_rcp45_2016-2045 (dry)
971,18.87632013,33709656.33,33.70965633,0.869534907,0.526049642,1.008183234,0.130465093,148818.0964,1.368963076,1.085843,7494703.951,99021.00739,14036887.25,0.879731865,0.438485218,0.605236452,0.360489302,0.320979386,0.499898981,worst_case_rcp45_2016-2045 (dry)
972,11.943896,46772750.9,46.7727509,0.688597847,0.565260496,1.44445207,0.311402153,326336.5021,1.660914929,0.667447367,24121967.94,99021.00739,38231277.51,0.856277934,0.427102361,0.589303836,0.343354703,0.329044799,0.42787864,worst_case_rcp45_2016-2045 (dry)
973,16.29849443,45267658.03,45.26765803,0.737075428,0.549140239,1017.124132,0.262924572,231451.1228,0.752463385,0.904354659,7243668.212,99021.00739,16607332.79,0.877622456,0.337510994,0.46434612,-0.047411705,0.292163154,0.494671975,worst_case_rcp45_2016-2045 (dry)
974,17.56868391,25233007.9,25.2330079,0.881218073,0.514665951,0.604888971,0.118781927,119687.4318,0.494958311,1.53395698,1636542.948,99021.00739,5451217.816,0.893849274,0.5,0.666666667,0.563797417,0.350519507,0.500903609,worst_case_rcp45_2016-2045 (dry)
975,14.82392436,50594250.04,50.59425004,0.640944254,0.588886931,2.795632162,0.359055746,284417.7696,1.161003906,0.669527704,15987514.05,99021.00739,34268220.53,0.837010966,0.390907246,0.540457344,0.135286549,0.305841266,0.371139342,worst_case_rcp45_2016-2045 (dry)
976,15.72782925,44282906.68,44.28290668,0.741206757,0.547830634,1017.057534,0.258793243,234631.3763,0.816455097,0.916234111,7525090.622,99021.00739,17947628.18,0.880141876,0.373596171,0.508152358,-0.004501478,0.298237845,0.48557496,worst_case_rcp45_2016-2045 (dry)
977,16.21533397,41329924.92,41.32992492,0.763225834,0.548302374,1.189410867,0.236774166,212401.4477,0.900980801,0.965965512,8947932.721,99021.00739,16770228.64,0.87991908,0.427432176,0.586530005,0.327437457,0.317309462,0.497042191,worst_case_rcp45_2016-2045 (dry)
978,,19629932.64,19.62993264,1,0.509747867,0,0,0,0,1.81035683,0,99021.00739,0,0.931095916,0.5,0.666666667,0.81307597,0.471530513,0.637932236,worst_case_rcp45_2016-2045 (dry)
979,16.64804934,43200329.93,43.20032993,0.758486894,0.553566195,991.7904597,0.241513106,216243.2019,0.765406156,0.963793782,7840980.504,99021.00739,14444536.69,0.880125983,0.388632366,0.532203504,0.090042719,0.30672316,0.49095859,worst_case_rcp45_2016-2045 (dry)
980,13.84617363,48883470.44,48.88347044,0.653813907,0.586556313,1.874209756,0.346186093,294205.6517,1.227209147,0.679507598,16003772.76,99021.00739,35213714.15,0.857123526,0.420590623,0.5841621,0.374896858,0.31793505,0.412802152,worst_case_rcp45_2016-2045 (dry)
981,14.72708126,45302531.9,45.3025319,0.73998203,0.557806887,1.289877496,0.26001797,256344.8199,1.25235173,0.834541833,16909164.38,99021.00739,22348074.11,0.864009486,0.475881199,0.658006901,0.479852339,0.328116882,0.453483295,worst_case_rcp45_2016-2045 (dry)
982,12.24480211,31920877.81,31.92087781,0.780169438,0.543106292,1017.181229,0.219830562,217241.0077,1.462050243,1.12549595,16726281.45,99021.00739,22020928.01,0.853500487,0.389080576,0.536161288,0.113828107,0.305961549,0.453062793,worst_case_rcp45_2016-2045 (dry)
983,64.36486361,19454751.29,19.45475129,0.975347923,0.505299123,0.244728602,0.024652077,25188.11014,0.533877482,1.831812613,670171.7856,99021.00739,916492.9689,0.924518774,0.5,0.666666667,0.657544254,0.434847239,0.603901098,worst_case_rcp45_2016-2045 (dry)
984,21.41782786,40230878.82,40.23087882,0.805971731,0.535608647,1.387104683,0.194028269,156531.8974,0.986720031,1.012928445,7305393.761,99021.00739,15775308.48,0.879508686,0.40113152,0.553446993,0.160686627,0.312332655,0.503083094,worst_case_rcp45_2016-2045 (dry)
985,16.13823319,43483753.52,43.48375352,0.754018092,0.550669615,1017.115672,0.245981908,224537.9704,0.743763826,0.923890587,6323544.444,99021.00739,15732533.22,0.876939696,0.343591435,0.468878966,-0.048614123,0.292978731,0.493941974,worst_case_rcp45_2016-2045 (dry)
986,13.99030074,52936711.47,52.93671147,0.623111406,0.585926442,1018.352699,0.376888594,315317.9267,1.071706042,0.599115221,13895096.89,99021.00739,34799271.5,0.846672363,0.352115892,0.480887626,-0.013629283,0.29796312,0.405615356,worst_case_rcp45_2016-2045 (dry)
987,15.52386227,26027076.19,26.02707619,0.823926667,0.545706513,1.210022719,0.176073333,139715.4251,0.96545481,1.465573863,8477081.057,99021.00739,12016393.59,0.856737566,0.461919018,0.64637034,0.44054375,0.326903348,0.482353292,worst_case_rcp45_2016-2045 (dry)
988,23.04521982,34223106.5,34.2231065,0.912563445,0.523647109,0.28877595,0.087436555,123753.4536,0.788055023,1.083138741,3157649.882,99021.00739,5149262.749,0.905759501,0.5,0.666666667,0.650506681,0.378421638,0.533901943,worst_case_rcp45_2016-2045 (dry)
989,,19472313.06,19.47231306,1,0.509747867,0,0,0,0,1.82501085,0,99021.00739,0,0.931095916,0.5,0.666666667,0.81307597,0.471530513,0.637932236,worst_case_rcp45_2016-2045 (dry)
990,16.55352058,36092881.51,36.09288151,0.791071338,0.532215647,1.086349291,0.208928662,181697.9121,0.983315931,1.075650528,11705856.3,99021.00739,13061586.19,0.882246204,0.454578513,0.628712536,0.378252092,0.33544905,0.503423763,worst_case_rcp45_2016-2045 (dry)
991,14.64029661,41977230.49,41.97723049,0.732812381,0.55904739,1.50582815,0.267187619,238936.5895,1.560485919,0.955881217,22584763.8,99021.00739,27680301.17,0.855368139,0.455779379,0.631689331,0.401326352,0.334432914,0.406370798,worst_case_rcp45_2016-2045 (dry)
992,2584.722039,19224489.43,19.22448943,0.999191522,0.514733,0.055549795,0.000808478,619.8116323,0.062544219,1.847089268,1801.240716,99021.00739,4294.766866,0.930388003,0.5,0.666666667,0.810584342,0.46961282,0.634821816,worst_case_rcp45_2016-2045 (dry)
993,19.67713118,40532588.91,40.53258891,0.799757705,0.535076873,1017.027554,0.200242295,171656.9205,1.093408935,1.002463686,8791895.029,99021.00739,17603520.14,0.883449731,0.391634531,0.538258575,0.03621897,0.304092934,0.497587749,worst_case_rcp45_2016-2045 (dry)
994,17.86578907,25309680.65,25.30968065,0.873193355,0.516186389,0.670571313,0.126806645,118054.6824,0.469508956,1.548866423,1867845.771,99021.00739,5309699.767,0.89383746,0.429487179,0.589337663,0.13457479,0.328799885,0.481868234,worst_case_rcp45_2016-2045 (dry)
995,28.71557419,25629479.07,25.62947907,0.906841516,0.533918907,1.151276586,0.093158484,74377.40608,1.489685697,1.3949606,6254725.312,99021.00739,10475705.58,0.899469432,0.495923821,0.666666667,0.527833507,0.374614971,0.489359999,worst_case_rcp45_2016-2045 (dry)
996,14.04737743,50218134.34,50.21813434,0.644805757,0.58846164,2.53658087,0.355194243,297909.3108,1.249443254,0.69175018,19244119.31,99021.00739,34258188.86,0.824970395,0.398306948,0.550605507,0.13796812,0.31237026,0.374760828,worst_case_rcp45_2016-2045 (dry)
997,17.18308636,40881906.86,40.88190686,0.76538706,0.550592275,1.34072863,0.23461294,198266.2194,0.75697501,0.999700927,6502569.982,99021.00739,14907770.2,0.875879338,0.439982072,0.604018673,0.341657439,0.325148086,0.496189309,worst_case_rcp45_2016-2045 (dry)
998,17.95675486,26311229.65,26.31122965,0.869798636,0.533261713,0.785148841,0.130201364,122104.6057,0.637187486,1.451938999,3559891.253,99021.00739,6441785.992,0.888629896,0.5,0.666666667,0.583436639,0.354343696,0.494371467,worst_case_rcp45_2016-2045 (dry)
999,26.78854503,36082604.61,36.08260461,0.900847269,0.530579772,0.360602542,0.099152731,112245.1299,0.664501422,1.080041605,2530250.9,99021.00739,5412860.574,0.905394653,0.5,0.666666667,0.686223848,0.370052578,0.550410004,worst_case_rcp45_2016-2045 (dry)
1000,17.35101787,43512734.03,43.51273403,0.730022456,0.544792518,1017.356182,0.269977544,208982.6196,0.657933223,0.967737143,5746672.962,99021.00739,15667412.05,0.877289938,0.342432853,0.468676003,0.025255758,0.294557562,0.49648434,worst_case_rcp45_2016-2045 (dry)
1001,16.41354691,43639793.87,43.63979387,0.746254403,0.547325844,748.4891955,0.253745597,221563.9014,0.732645727,0.927208536,5800178.202,99021.00739,16611924.28,0.881815038,0.347422367,0.474223666,-0.038634203,0.29442086,0.492707631,worst_case_rcp45_2016-2045 (dry)
1002,15.9797097,39457223.07,39.45722307,0.771852897,0.546598928,1016.936577,0.228147103,205767.3127,0.862823874,0.997229092,7100058.263,99021.00739,16631550.3,0.880635288,0.369892091,0.511332116,0.079703154,0.29718064,0.495607668,worst_case_rcp45_2016-2045 (dry)
1003,11.38933709,47725078.61,47.72507861,0.685142922,0.567840308,1.35933199,0.314857078,349194.1499,1.678471957,0.62037359,24050165.15,99021.00739,39661303.25,0.848771297,0.463576551,0.647317502,0.455629063,0.336919544,0.383129868,worst_case_rcp45_2016-2045 (dry)
1004,17.42904773,41660691.78,41.66069178,0.749922656,0.547034067,1.59320661,0.250077344,199191.8531,0.689344058,1.012291896,5804147.616,99021.00739,14978479.61,0.883367868,0.413123266,0.567113186,0.131329098,0.31631492,0.494223011,worst_case_rcp45_2016-2045 (dry)
1005,18.72585434,26340212.64,26.34021264,0.909163185,0.529586109,0.376027498,0.090836815,117218.5622,0.936460835,1.247764728,4647764.608,99021.00739,5607375.077,0.896250817,0.5,0.666666667,0.643257029,0.373312327,0.534812699,worst_case_rcp45_2016-2045 (dry)
1006,18.90606789,24811844.45,24.81184445,0.874090302,0.516035279,0.650088635,0.125909698,109364.5551,0.449848867,1.572996021,1697718.728,99021.00739,5130632.893,0.893875184,0.484997632,0.666666667,0.420004452,0.341542647,0.499883238,worst_case_rcp45_2016-2045 (dry)
1007,13.34033328,52481132.93,52.48113293,0.637425681,0.587218907,1.840384646,0.362574319,327834.9689,1.247330088,0.585450386,17765234.2,99021.00739,36756354.5,0.841510394,0.432666937,0.600500643,0.412685723,0.324470651,0.39408406,worst_case_rcp45_2016-2045 (dry)
1008,14.46568952,42899152.61,42.89915261,0.742346293,0.565375333,1.532567617,0.257653707,247131.6268,1.41204919,0.890671052,17968514.98,99021.00739,25892258.4,0.866276001,0.416159259,0.584128273,0.386337196,0.315529162,0.472603116,worst_case_rcp45_2016-2045 (dry)
1009,15.69673387,41274463.18,41.27446318,0.771067872,0.547396906,1.074303318,0.228932128,219124.4769,0.940262868,0.966220928,10147240.91,99021.00739,15803280.94,0.879629033,0.479619106,0.659495298,0.424951423,0.340788784,0.493599452,worst_case_rcp45_2016-2045 (dry)
1010,14.51791817,47073832.79,47.07383279,0.657626956,0.577689947,1.893861157,0.342373044,270205.3664,1.258764755,0.739967127,15488158.75,99021.00739,36467661.1,0.847239057,0.409884311,0.574521345,0.371447291,0.300957929,0.356523084,worst_case_rcp45_2016-2045 (dry)
1011,16.88953783,40502985.48,40.50298548,0.766696147,0.551781937,1.272455803,0.233303853,199842.5785,0.764168391,1.015575712,6872847.385,99021.00739,14620350.84,0.877347824,0.477124349,0.666666667,0.457013562,0.329597979,0.498531807,worst_case_rcp45_2016-2045 (dry)
1012,12.68689732,34341595.94,34.34159594,0.763655507,0.559265329,1.104366367,0.236344493,225571.2795,0.890546592,1.014855163,9520599.444,99021.00739,15853591.11,0.854277613,0.454663081,0.632535011,0.433134404,0.33176232,0.474293198,worst_case_rcp45_2016-2045 (dry)
1013,15.12661588,41761481.37,41.76148137,0.713295978,0.57148646,1.795803959,0.286704022,230066.2274,1.431480731,0.933333067,19555595.71,99021.00739,29922087.44,0.849531964,0.483483864,0.666666667,0.486529054,0.331166818,0.393732956,worst_case_rcp45_2016-2045 (dry)
1014,16.10735545,42290858.52,42.29085852,0.763145248,0.547758351,1017.077913,0.236854752,218796.8237,0.807680899,0.919493512,6289442.683,99021.00739,16773354.41,0.878515113,0.360919424,0.494317029,-0.033675295,0.296719334,0.495857285,worst_case_rcp45_2016-2045 (dry)
1015,16.31983857,43268338.41,43.26833841,0.754896682,0.55337094,1.523869889,0.245103318,220939.3709,0.837483281,0.950984222,9077738.657,99021.00739,15668853.39,0.87771334,0.407127393,0.55699885,0.125787076,0.316496782,0.494131725,worst_case_rcp45_2016-2045 (dry)
1016,15.05531782,29161701.02,29.16170102,0.827394532,0.545861017,1.000006461,0.172605468,161414.1781,1.186000651,1.153925885,10674060.3,99021.00739,14005052.42,0.853243423,0.403490968,0.556592923,0.159845562,0.311487302,0.468483122,worst_case_rcp45_2016-2045 (dry)
1017,24.66375483,37815587.9,37.8155879,0.872556554,0.554169927,0.734681529,0.127443446,127770.4475,0.977688229,1.022991396,6939007.736,99021.00739,8082307.399,0.883678606,0.410459374,0.567282322,0.382216379,0.319138924,0.499177124,worst_case_rcp45_2016-2045 (dry)
1018,15.85753518,44247223.89,44.24722389,0.794466478,0.566819886,0.991740562,0.205533522,232524.703,1.137541827,0.711018743,9692287.529,99021.00739,18494144.43,0.87686314,0.416861173,0.576009742,0.358974726,0.320136954,0.466291558,worst_case_rcp45_2016-2045 (dry)
1019,89.01597954,21523328.09,21.52332809,0.97729098,0.512473093,0.211699471,0.02270902,20149.31121,0.290791521,1.694284859,415391.9104,99021.00739,380712.8057,0.92506285,0.5,0.666666667,0.706673146,0.457628115,0.603440247,worst_case_rcp45_2016-2045 (dry)
1020,26.20746625,35678295.55,35.67829555,0.891655437,0.52905741,0.441155428,0.108344563,113448.2543,0.729252831,1.12378747,3392084.216,99021.00739,6133142.26,0.900248683,0.5,0.666666667,0.563750845,0.36305566,0.510094887,worst_case_rcp45_2016-2045 (dry)
1021,15.92345,46039805.99,46.03980599,0.723537994,0.573422415,1.646742117,0.276462006,240943.4199,0.935539932,0.844546341,11389768.68,99021.00739,19791074.05,0.870785534,0.425774643,0.588187538,0.380779517,0.319451457,0.47445574,worst_case_rcp45_2016-2045 (dry)
1022,12.49764962,48488362.75,48.48836275,0.684159997,0.570313646,1.596631575,0.315840003,323316.5449,1.547549227,0.660887801,20091074.15,99021.00739,38834208.07,0.849388285,0.400336581,0.557472431,0.371346391,0.30968572,0.400540182,worst_case_rcp45_2016-2045 (dry)
1023,16.79242651,41477306.06,41.47730606,0.754082806,0.549815201,1017.115466,0.245917194,205833.3958,0.749680126,0.980438152,6550116.652,99021.00739,15675558.22,0.876377503,0.363101279,0.500980989,0.116570882,0.302381072,0.499263914,worst_case_rcp45_2016-2045 (dry)
1024,13.96103979,49548262.58,49.54826258,0.647659702,0.584655843,1017.805459,0.352340298,295753.1778,1.267230038,0.655386275,17631123.49,99021.00739,36196826.39,0.838676809,0.372141601,0.51660916,0.107683202,0.300285219,0.368648692,worst_case_rcp45_2016-2045 (dry)
1025,14.29876715,32799495.24,32.79949524,0.756136903,0.559935394,1.262439889,0.243863097,191155.7298,0.777795348,1.089910585,8153115.491,99021.00739,14713478.96,0.863474728,0.427161559,0.59119816,0.371153536,0.317866584,0.470215734,worst_case_rcp45_2016-2045 (dry)
1026,12.73784938,33067512,33.067512,0.761549002,0.55138087,1.349438144,0.238450998,216333.6933,1.14865161,1.071409533,14349940.93,99021.00739,18670094.36,0.867740426,0.392184223,0.54086327,0.120554288,0.303762499,0.47917133,worst_case_rcp45_2016-2045 (dry)
1027,14.21396532,49355409.02,49.35540902,0.643740262,0.582832995,1.913109798,0.356259738,289359.8415,1.20011788,0.727630378,17482166.06,99021.00739,34062142.03,0.852526218,0.42559705,0.589303836,0.32495261,0.325197,0.401628978,worst_case_rcp45_2016-2045 (dry)
1028,21.2114586,37832869.36,37.83286936,0.804775941,0.539725459,1.827694588,0.195224059,148633.7726,0.887490421,1.085886546,6492943.412,99021.00739,14394586.13,0.881817002,0.371507341,0.514038292,0.135748121,0.298721202,0.500311634,worst_case_rcp45_2016-2045 (dry)
1029,15.61667434,26932314.44,26.93231444,0.839794803,0.531947475,1.174570669,0.160205197,143715.588,1.212170393,1.264708934,7805332.688,99021.00739,15606226.35,0.862903094,0.456794195,0.64261552,0.474666183,0.32372506,0.483399322,worst_case_rcp45_2016-2045 (dry)
1030,13.62940425,52889076.71,52.88907671,0.612683947,0.578829414,2.285140978,0.387316053,323376.061,1.081073754,0.594657592,12450177.18,99021.00739,38028839.41,0.821334621,0.406467763,0.561599351,0.379460776,0.311987504,0.34822149,worst_case_rcp45_2016-2045 (dry)
1031,16.72631528,48154206.5,48.1542065,0.754322906,0.571784872,1.153992971,0.245677094,239912.406,0.925152831,0.688327221,8343389.821,99021.00739,19057723.73,0.863236014,0.443237941,0.616670049,0.434388829,0.318908378,0.45592563,worst_case_rcp45_2016-2045 (dry)
1032,16.74595173,41672960.57,41.67296057,0.800049934,0.565645116,0.802948722,0.199950066,207378.2829,1.080686493,0.775792926,9922817.627,99021.00739,16127398.98,0.869185573,0.5,0.666666667,0.60269453,0.351547851,0.465940532,worst_case_rcp45_2016-2045 (dry)
1033,13.08177422,34658225.77,34.65822577,0.76013868,0.554178618,1.103780016,0.23986132,220779.3402,0.918441203,1.015741188,9626094.269,99021.00739,16932289.43,0.862533107,0.419609634,0.588830255,0.395817856,0.314436525,0.473630178,worst_case_rcp45_2016-2045 (dry)
1034,18.72335164,46635358.52,46.63535852,0.764762241,0.573997078,1.721639482,0.235237759,207563.2585,0.870904673,0.750034146,8404057.813,99021.00739,16294279.55,0.880564043,0.380826737,0.52425411,0.076536827,0.30988806,0.481485747,worst_case_rcp45_2016-2045 (dry)
1035,14.88265809,38352731.01,38.35273101,0.795456007,0.538710858,1.022959171,0.204543993,214750.6781,1.051182973,1.003473735,7784933.725,99021.00739,18136266.83,0.879722972,0.475475272,0.661558758,0.437468166,0.328753292,0.48665976,worst_case_rcp45_2016-2045 (dry)
1036,,19965522.31,19.96552231,1,0.509747867,0,0,0,0,1.779927521,0,99021.00739,0,0.931095916,0.5,0.666666667,0.81307597,0.471530513,0.637932236,worst_case_rcp45_2016-2045 (dry)
1037,16.31536237,43678314.37,43.67831437,0.740074086,0.564073693,1.527555902,0.259925914,223094.0048,0.980194827,0.89187524,12074016.68,99021.00739,18641091.58,0.876705638,0.459923212,0.633414519,0.393813055,0.329322318,0.48737837,worst_case_rcp45_2016-2045 (dry)
1038,14.27240525,51332664.66,51.33266466,0.637022402,0.586707689,1010.202703,0.362977598,299719.7726,1.131922223,0.670769348,15810139.27,99021.00739,33721930.15,0.841398938,0.380573033,0.524592382,0.089288466,0.306918014,0.38965154,worst_case_rcp45_2016-2045 (dry)
1039,12.75786257,51936848.98,51.93684898,0.655079081,0.571993584,2.237780443,0.344920919,339247.325,1.339438423,0.644927845,21235636.29,99021.00739,34461433.88,0.854735262,0.393748731,0.545565253,0.140483305,0.314929078,0.429249748,worst_case_rcp45_2016-2045 (dry)
